date,GlobHor,DiffHor,GlobInc,T_Amb,TArray,EArray,E_Grid,IArray,UArray,ArrayON
4/19/1990 2:00,0,0,0,-0.5001,0,0,-13.214,0,0,0
4/19/1990 3:00,0,0,0,-1.2801,0,0,-13.214,0,0,0
4/19/1990 4:00,0,0,0,-1.8403,0,0,-13.214,0,0,0
4/19/1990 5:00,14.9,14.9,13.775,-1.58,-1.2494,126.19,102.7,124.91,1010.2,1
4/19/1990 6:00,130.4,71.598,115.02,-0.1501,2.0369,1090.3,1041.6,1005.6,1084.2,1
4/19/1990 7:00,253.8,117.6,274.01,1.35,7.3772,3049.5,2957.6,2786.3,1094.5,1
4/19/1990 8:00,398.1,163,467.76,3.02,13.791,5322.2,5148.7,4923,1081.1,1
4/19/1990 9:00,560.11,160,704.07,4.8402,21.321,7854.3,7554.1,7467.4,1051.8,1
4/19/1990 10:00,620.4,191,795.87,6.2499,25.036,8757.3,8401.4,8439.9,1037.6,1
4/19/1990 11:00,663.7,218.5,857.03,7.3897,27.675,9312.2,8920.6,9065.9,1027.2,1
4/19/1990 12:00,702.8,191.7,916.74,8.3297,30.102,9868.6,9440.1,9717.7,1015.5,1
4/19/1990 13:00,661.71,204.1,850.15,8.91,29.055,9198.9,8815.2,9002.7,1021.8,1
4/19/1990 14:00,526.8,222.5,647.87,8.99,24.19,7133.3,6873.8,6852.5,1041,1
4/19/1990 15:00,429.6,165.7,512.6,8.7402,20.657,5710,5520.2,5417.9,1053.9,1
4/19/1990 16:00,292.5,131.4,323.6,7.9901,15.264,3566.5,3459.2,3336.8,1068.8,1
4/19/1990 17:00,145.1,96.902,136.04,6.8198,9.6377,1376,1323.7,1295.3,1062.3,1
4/19/1990 18:00,47.402,31.3,24.443,5.4998,6.0768,244.25,216.95,241.88,1009.8,1
4/19/1990 19:00,0,0,0,4.1402,0,0,-13.214,0,0,0
4/19/1990 20:00,0,0,0,3.0902,0,0,-13.214,0,0,0
4/19/1990 21:00,0,0,0,2.0403,0,0,-13.214,0,0,0
4/19/1990 22:00,0,0,0,0.9903,0,0,-13.214,0,0,0
4/19/1990 23:00,0,0,0,-0.0597,0,0,-13.214,0,0,0
4/20/1990 0:00,0,0,0,-0.2803,0,0,-13.214,0,0,0
4/20/1990 1:00,0,0,0,-0.5398,0,0,-13.214,0,0,0
4/20/1990 2:00,0,0,0,-0.6901,0,0,-13.214,0,0,0
4/20/1990 3:00,0,0,0,-0.8397,0,0,-13.214,0,0,0
4/20/1990 4:00,0,0,0,-0.9601,0,0,-13.214,0,0,0
4/20/1990 5:00,10.5,10.498,9.9355,-0.64,-0.3973,83.636,61.61,84.719,987.22,1
4/20/1990 6:00,101.5,85.698,91.221,0.8803,2.8054,946.64,900.65,879.6,1076.2,1
4/20/1990 7:00,190.21,162,185.4,2.3798,6.5391,2075.8,2010.2,1909.2,1087.3,1
4/20/1990 8:00,308.2,246.9,318.93,4.12,11.423,3608.3,3498.9,3330.6,1083.4,1
4/20/1990 9:00,405.9,301.6,448.97,5.79,16.173,5029.9,4869.6,4695.9,1071.1,1
4/20/1990 10:00,459.9,337.1,519.85,7.19,19.287,5771.4,5578.4,5448,1059.4,1
4/20/1990 11:00,455.81,361.9,514.11,8.1599,20.126,5670.8,5482.7,5370.3,1056,1
4/20/1990 12:00,488.6,370.3,556.17,9.0102,21.986,6103.4,5895.2,5818.3,1049,1
4/20/1990 13:00,502,345.3,574.6,9.7199,23.15,6299.7,6082.2,6030.6,1044.6,1
4/20/1990 14:00,484.6,258.4,571.93,10.21,23.591,6291.7,6074.7,6032.8,1042.9,1
4/20/1990 15:00,397.1,209,453.17,10.35,20.87,5020.2,4861.3,4771.1,1052.2,1
4/20/1990 16:00,288.9,138.2,317.05,10.04,17.185,3469.3,3365.6,3269.7,1061.1,1
4/20/1990 17:00,178.9,76.598,166.57,9.2899,12.585,1601.8,1546.1,1516.9,1055.9,1
4/20/1990 18:00,69.195,39.502,31.173,8.1898,8.9221,317.53,287.85,314.57,1009.4,1
4/20/1990 19:00,0.195,0.195,0,6.9701,0,0,-13.214,0,0,0
4/20/1990 20:00,0,0,0,6.1699,0,0,-13.214,0,0,0
4/20/1990 21:00,0,0,0,5.3899,0,0,-13.214,0,0,0
4/20/1990 22:00,0,0,0,4.58,0,0,-13.214,0,0,0
4/20/1990 23:00,0,0,0,3.7603,0,0,-13.214,0,0,0
4/21/1990 0:00,0,0,0,3.1703,0,0,-13.214,0,0,0
4/21/1990 1:00,0,0,0,2.56,0,0,-13.214,0,0,0
4/21/1990 2:00,0,0,0,2.24,0,0,-13.214,0,0,0
4/21/1990 3:00,0,0,0,1.9199,0,0,-13.214,0,0,0
4/21/1990 4:00,0,0,0,1.7,0,0,-13.214,0,0,0
4/21/1990 5:00,3.1054,3.0983,0,1.78,0,0,-13.214,0,0,0
4/21/1990 6:00,12.199,12.199,11.155,1.9101,2.1857,99.576,77.074,101.06,985.31,1
4/21/1990 7:00,29.104,29.101,26.159,2.05,2.6661,262.18,234.05,255.41,1026.5,1
4/21/1990 8:00,87.994,87.994,80.088,2.7103,4.5484,868.01,823.77,814.15,1066.2,1
4/21/1990 9:00,334.7,274.5,351.46,4.6802,12.767,3951.4,3830.5,3657.2,1080.4,1
4/21/1990 10:00,309.6,276.6,321.49,5.8199,13.226,3584.4,3476.2,3329.7,1076.5,1
4/21/1990 11:00,588,352.5,703.97,7.9303,24.453,7709.1,7418.4,7412.4,1040,1
4/21/1990 12:00,405.4,346,434.18,8.7597,18.823,4780.5,4630.5,4509.8,1060,1
4/21/1990 13:00,417.71,336.6,450.56,9.4402,19.901,4963,4806.2,4699.9,1056,1
4/21/1990 14:00,541.5,228.4,660.89,10.39,25.92,7245,6979.9,7003.7,1034.4,1
4/21/1990 15:00,475.59,137.5,574.33,10.96,24.37,6335.6,6116.6,6092.2,1040,1
4/21/1990 16:00,372.7,104.1,416.85,11.16,20.546,4528.4,4388.1,4302.3,1052.5,1
4/21/1990 17:00,206,80.2,191.64,10.75,14.53,1836.4,1776.7,1744.1,1052.9,1
4/21/1990 18:00,67.399,41.798,32.881,9.8501,10.623,335.41,305.23,333.78,1004.9,1
4/21/1990 19:00,0.5988,0.5988,0,8.8203,0,0,-13.214,0,0,0
4/21/1990 20:00,0,0,0,8.2497,0,0,-13.214,0,0,0
4/21/1990 21:00,0,0,0,7.6903,0,0,-13.214,0,0,0
4/21/1990 22:00,0,0,0,7.1197,0,0,-13.214,0,0,0
4/21/1990 23:00,0,0,0,6.5498,0,0,-13.214,0,0,0
4/22/1990 0:00,0,0,0,6.1003,0,0,-13.214,0,0,0
4/22/1990 1:00,0,0,0,5.5903,0,0,-13.214,0,0,0
4/22/1990 2:00,0,0,0,5.3203,0,0,-13.214,0,0,0
4/22/1990 3:00,0,0,0,5.0302,0,0,-13.214,0,0,0
4/22/1990 4:00,0,0,0,4.8103,0,0,-13.214,0,0,0
4/22/1990 5:00,19.203,19.198,17.456,5.3697,5.7867,165.64,141.03,166.62,994.14,1
4/22/1990 6:00,155.1,63.402,133.8,7.4398,9.9326,1214.4,1164.8,1149.1,1056.9,1
4/22/1990 7:00,273.1,123.3,290.91,9.3498,15.813,3167,3072.9,2977,1063.8,1
4/22/1990 8:00,420.1,148.2,491.21,11.44,22.858,5444.3,5267.2,5210.1,1045,1
4/22/1990 9:00,540.5,170.6,669.4,13.43,29.212,7276.5,7010.5,7119.4,1022.1,1
4/22/1990 10:00,640.6,191.9,813.9,15.37,34.757,8670.9,8323,8672.8,999.78,1
4/22/1990 11:00,690.6,209.2,886.6,17.12,38.323,9294.9,8907.3,9445.9,984.01,1
4/22/1990 12:00,712.1,200,918,18.5,40.509,9538.2,9135,9783.9,974.88,1
4/22/1990 13:00,658.1,193.9,839.43,19.35,39.437,8779.4,8425.7,8952.6,980.64,1
4/22/1990 14:00,574.7,174.8,717.02,19.7,36.751,7590.6,7309.4,7636.2,994.02,1
4/22/1990 15:00,461.6,132.2,555.74,19.59,32.669,5966,5766.6,5919.6,1007.8,1
4/22/1990 16:00,302,136.1,328.97,18.67,26.146,3505,3401.7,3415.5,1026.2,1
4/22/1990 17:00,162.9,84.903,151.19,17.21,20.286,1442.4,1390.4,1410,1022.9,1
4/22/1990 18:00,55.103,33.603,26.121,15.47,16.09,256.02,228.91,263.42,971.9,1
4/22/1990 19:00,0.0975,0.097,0,13.73,0,0,-13.214,0,0,0
4/22/1990 20:00,0,0,0,12.99,0,0,-13.214,0,0,0
4/22/1990 21:00,0,0,0,12.14,0,0,-13.214,0,0,0
4/22/1990 22:00,0,0,0,11.3,0,0,-13.214,0,0,0
4/22/1990 23:00,0,0,0,10.45,0,0,-13.214,0,0,0
4/23/1990 0:00,0,0,0,9.8403,0,0,-13.214,0,0,0
4/23/1990 1:00,0,0,0,9.2398,0,0,-13.214,0,0,0
4/23/1990 2:00,0,0,0,8.9497,0,0,-13.214,0,0,0
4/23/1990 3:00,0,0,0,8.7597,0,0,-13.214,0,0,0
4/23/1990 4:00,0,0,0,8.7799,0,0,-13.214,0,0,0
4/23/1990 5:00,35.106,28.499,23.246,9.3602,9.9116,228.51,201.97,230.44,991.6,1
4/23/1990 6:00,74.696,74.696,67.387,9.9899,11.534,720.51,679.97,698.43,1031.6,1
4/23/1990 7:00,92.2,92.199,84.14,10.36,12.301,904.16,860.23,871.81,1037.1,1
4/23/1990 8:00,273.49,225.7,278.17,11.92,18.334,3074,2983.2,2917.3,1053.7,1
4/23/1990 9:00,442.01,279.2,506.28,13.7,25.54,5541.1,5360,5355.7,1034.6,1
4/23/1990 10:00,460.4,346.6,515.4,15.35,27.43,5576.6,5394.3,5428.2,1027.3,1
4/23/1990 11:00,467.7,371.2,524.92,16.62,28.938,5635.8,5451.1,5516.6,1021.6,1
4/23/1990 12:00,414.29,348.2,443.85,17.4,27.776,4754.2,4607,4641.3,1024.3,1
4/23/1990 13:00,683.69,249,852.44,19.02,39.391,8909.2,8547.1,9085.7,980.57,1
4/23/1990 14:00,365.69,293,386.63,19.28,28.313,4140.4,4015.8,4058,1020.3,1
4/23/1990 15:00,272.8,243.6,275.64,19.15,25.551,2958.1,2871.9,2885.2,1025.3,1
4/23/1990 16:00,155.1,148.2,144.72,18.47,21.808,1537.1,1483.7,1507.9,1019.3,1
4/23/1990 17:00,17.1,17.1,15.544,17.26,17.64,140.42,117.04,149.44,939.62,1
4/23/1990 18:00,41.595,36.3,30.524,16.33,17.053,304.44,275.8,312.12,975.4,1
4/23/1990 19:00,0.3064,0.2975,0,15.35,0,0,-13.214,0,0,0
4/23/1990 20:00,0,0,0,13.62,0,0,-13.214,0,0,0
4/23/1990 21:00,0,0,0,12.24,0,0,-13.214,0,0,0
4/23/1990 22:00,0,0,0,10.73,0,0,-13.214,0,0,0
4/23/1990 23:00,0,0,0,9.2301,0,0,-13.214,0,0,0
4/24/1990 0:00,0,0,0,7.6297,0,0,-13.214,0,0,0
4/24/1990 1:00,0,0,0,5.9097,0,0,-13.214,0,0,0
4/24/1990 2:00,0,0,0,5.0002,0,0,-13.214,0,0,0
4/24/1990 3:00,0,0,0,4.3302,0,0,-13.214,0,0,0
4/24/1990 4:00,0,0,0,4.2098,0,0,-13.214,0,0,0
4/24/1990 5:00,40.996,26.598,20.812,4.7699,5.2634,204.62,178.66,203.51,1005.5,1
4/24/1990 6:00,144.8,75.601,125.18,6.0001,8.423,1185.3,1136,1116.2,1061.9,1
4/24/1990 7:00,285.21,123.8,301.48,7.7097,14.407,3305.6,3206.8,3088.9,1070.2,1
4/24/1990 8:00,384.1,193.6,429.11,9.3303,19.26,4796.8,4646.2,4532.6,1058.3,1
4/24/1990 9:00,500.3,238.8,596.17,11.01,24.981,6557.8,6327.9,6319.3,1037.7,1
4/24/1990 10:00,614.4,227.5,762.21,12.71,30.774,8229.8,7908.7,8096.7,1016.4,1
4/24/1990 11:00,679.2,244,853.39,14.16,34.473,9066.6,8693,9066.9,999.97,1
4/24/1990 12:00,684.1,246.2,860.32,15.5,36.008,9087.4,8712.9,9144.9,993.72,1
4/24/1990 13:00,674,196.7,853.73,16.5,36.883,9013.6,8644.1,9101.2,990.37,1
4/24/1990 14:00,604.31,143,754.92,17.05,34.993,8047.2,7738.3,8044.8,1000.3,1
4/24/1990 15:00,486.09,116.5,582.64,17.13,30.825,6297.4,6081.7,6202.7,1015.3,1
4/24/1990 16:00,344.9,97.898,380.22,16.6,25.211,4068.1,3945.4,3940.4,1032.4,1
4/24/1990 17:00,201.6,66.3,183.08,15.47,19.07,1711.4,1654.6,1656.1,1033.3,1
4/24/1990 18:00,69.307,38.7,30.143,13.92,14.632,302,273.27,306.71,984.62,1
4/24/1990 19:00,0.4038,0.4038,0,12.56,0,0,-13.214,0,0,0
4/24/1990 20:00,0,0,0,11.76,0,0,-13.214,0,0,0
4/24/1990 21:00,0,0,0,10.96,0,0,-13.214,0,0,0
4/24/1990 22:00,0,0,0,10.16,0,0,-13.214,0,0,0
4/24/1990 23:00,0,0,0,9.3602,0,0,-13.214,0,0,0
4/25/1990 0:00,0,0,0,9.3699,0,0,-13.214,0,0,0
4/25/1990 1:00,0,0,0,9.3999,0,0,-13.214,0,0,0
4/25/1990 2:00,0,0,0,9.4298,0,0,-13.214,0,0,0
4/25/1990 3:00,0,0,0,9.45,0,0,-13.214,0,0,0
4/25/1990 4:00,0,0,0,9.4799,0,0,-13.214,0,0,0
4/25/1990 5:00,14.9,14.9,13.956,9.7499,10.087,126.35,103.18,130.96,964.8,1
4/25/1990 6:00,47.402,47.4,43.051,10.23,11.238,449.69,415.52,443.32,1014.4,1
4/25/1990 7:00,156.01,148.6,144.95,11.42,14.733,1578.6,1523.6,1507.4,1047.2,1
4/25/1990 8:00,227.4,213.6,217.13,12.63,17.627,2371.9,2300.4,2261.1,1049,1
4/25/1990 9:00,174.6,173.3,162.82,13.09,16.841,1750.4,1692.6,1678.9,1042.6,1
4/25/1990 10:00,344.4,314.9,356.76,14.32,22.606,3872.1,3755.8,3715.3,1042.2,1
4/25/1990 11:00,272.7,265.1,262.15,15.01,21.064,2811.1,2728.3,2700.2,1041.1,1
4/25/1990 12:00,293.9,284.2,284.3,15.65,22.222,3044.1,2954.9,2929.8,1039,1
4/25/1990 13:00,331.7,308,342.13,16.31,24.266,3684.4,3574.8,3560.9,1034.7,1
4/25/1990 14:00,187.2,184.5,175.49,16.32,20.375,1868.7,1809.2,1812,1031.3,1
4/25/1990 15:00,193.01,188.8,181.41,16.35,20.541,1950.3,1889.4,1889.8,1032,1
4/25/1990 16:00,54.699,54.699,49.457,15.73,16.888,502.19,466.78,503.95,996.51,1
4/25/1990 17:00,18.507,18.499,16.838,15,15.409,155.16,131.25,162.83,952.89,1
4/25/1990 18:00,6.6981,6.6981,0,14.32,0,0,-13.214,0,0,0
4/25/1990 19:00,0.4038,0.401,0,13.32,0,0,-13.214,0,0,0
4/25/1990 20:00,0,0,0,12.79,0,0,-13.214,0,0,0
4/25/1990 21:00,0,0,0,11.93,0,0,-13.214,0,0,0
4/25/1990 22:00,0,0,0,10.98,0,0,-13.214,0,0,0
4/25/1990 23:00,0,0,0,9.8897,0,0,-13.214,0,0,0
4/26/1990 0:00,0,0,0,8.9399,0,0,-13.214,0,0,0
4/26/1990 1:00,0,0,0,7.7703,0,0,-13.214,0,0,0
4/26/1990 2:00,0,0,0,7.1503,0,0,-13.214,0,0,0
4/26/1990 3:00,0,0,0,6.7203,0,0,-13.214,0,0,0
4/26/1990 4:00,0,0,0,6.65,0,0,-13.214,0,0,0
4/26/1990 5:00,36.095,33.001,28.447,7.1802,7.8499,290.15,261.35,287.29,1009.9,1
4/26/1990 6:00,115.71,98.797,102.12,8.1898,10.402,1063.9,1016.8,1012.9,1050.4,1
4/26/1990 7:00,205,176,197.58,9.3901,13.862,2173.3,2106.3,2049,1060.6,1
4/26/1990 8:00,295.59,252.8,298.8,10.69,17.571,3313,3214.5,3130,1058.5,1
4/26/1990 9:00,380.5,301.8,411.36,11.99,21.547,4522.4,4382.6,4313.2,1048.5,1
4/26/1990 10:00,512.4,349.9,577.74,13.53,27.081,6268.5,6053.4,6088.9,1029.5,1
4/26/1990 11:00,530.6,377.2,601.84,14.77,28.911,6474.6,6249.7,6330.8,1022.7,1
4/26/1990 12:00,566,348.2,668.78,15.98,31.781,7145.3,6886.8,7058,1012.4,1
4/26/1990 13:00,484.51,358.4,542.15,16.62,29.353,5820.6,5627.4,5704.9,1020.3,1
4/26/1990 14:00,431.6,327.9,472.4,16.95,28.004,5091.3,4931.1,4970.9,1024.2,1
4/26/1990 15:00,362,280.9,383.2,17,25.912,4151.6,4026.2,4031.1,1029.9,1
4/26/1990 16:00,252.3,199.7,252.98,16.56,22.335,2722.9,2642.7,2629.7,1035.5,1
4/26/1990 17:00,144.29,116,131.28,15.67,18.513,1335.2,1284.8,1300.1,1027,1
4/26/1990 18:00,48.795,43.997,37.399,14.49,15.37,383.02,351.6,386.29,991.53,1
4/26/1990 19:00,0.4038,0.401,0,13.41,0,0,-13.214,0,0,0
4/26/1990 20:00,0,0,0,12.27,0,0,-13.214,0,0,0
4/26/1990 21:00,0,0,0,11.14,0,0,-13.214,0,0,0
4/26/1990 22:00,0,0,0,10,0,0,-13.214,0,0,0
4/26/1990 23:00,0,0,0,8.8599,0,0,-13.214,0,0,0
4/27/1990 0:00,0,0,0,8.1599,0,0,-13.214,0,0,0
4/27/1990 1:00,0,0,0,7.4001,0,0,-13.214,0,0,0
4/27/1990 2:00,0,0,0,6.9903,0,0,-13.214,0,0,0
4/27/1990 3:00,0,0,0,6.6897,0,0,-13.214,0,0,0
4/27/1990 4:00,0.0975,0.097,0,6.6298,0,0,-13.214,0,0,0
4/27/1990 5:00,50.702,32.102,25.025,7.4502,8.0413,251.62,224.18,250.82,1003.2,1
4/27/1990 6:00,164,76.003,138.85,9.0102,11.694,1302.5,1251.7,1237.6,1052.5,1
4/27/1990 7:00,298.7,127.6,311.95,10.93,17.896,3390.8,3289.8,3205.4,1057.9,1
4/27/1990 8:00,475.3,132.8,553.56,13.3,26.224,6082.1,5875.8,5890,1032.6,1
4/27/1990 9:00,585.3,162.8,715,15.64,32.564,7691.2,7403.4,7617.2,1009.7,1
4/27/1990 10:00,637.41,220.9,785.84,17.72,36.449,8315.9,7990.7,8368.6,993.69,1
4/27/1990 11:00,656.09,265.3,812.53,19.35,38.753,8500.8,8164.6,8639.4,983.95,1
4/27/1990 12:00,631.6,309.9,772.65,20.5,38.93,8066.8,7757.7,8197.1,984.1,1
4/27/1990 13:00,622.1,254.7,762.92,21.36,39.581,7965.2,7662.5,8114.1,981.65,1
4/27/1990 14:00,516.9,262.9,599.51,21.67,35.863,6333.9,6117.4,6357.4,996.31,1
4/27/1990 15:00,426.51,203.1,487.08,21.61,33.057,5195.1,5031.3,5169.7,1004.9,1
4/27/1990 16:00,327.3,127.8,349.78,21.03,29.002,3690.1,3581.2,3633.3,1015.6,1
4/27/1990 17:00,194.9,80.2,173.81,19.89,23.395,1631,1576.3,1606.4,1015.3,1
4/27/1990 18:00,74.696,42.199,32.682,18.33,19.103,325.65,296.46,335.67,970.14,1
4/27/1990 19:00,1.4065,1.3972,0,16.65,0,0,-13.214,0,0,0
4/27/1990 20:00,0,0,0,14.95,0,0,-13.214,0,0,0
4/27/1990 21:00,0,0,0,13.41,0,0,-13.214,0,0,0
4/27/1990 22:00,0,0,0,11.92,0,0,-13.214,0,0,0
4/27/1990 23:00,0,0,0,10.43,0,0,-13.214,0,0,0
4/28/1990 0:00,0,0,0,9.3901,0,0,-13.214,0,0,0
4/28/1990 1:00,0,0,0,8.2803,0,0,-13.214,0,0,0
4/28/1990 2:00,0,0,0,7.6903,0,0,-13.214,0,0,0
4/28/1990 3:00,0,0,0,7.27,0,0,-13.214,0,0,0
4/28/1990 4:00,0.0975,0.097,0,7.1997,0,0,-13.214,0,0,0
4/28/1990 5:00,50.201,32.697,25.396,7.9901,8.5901,255.61,228.07,255.19,1001.6,1
4/28/1990 6:00,147.21,108.3,127.93,9.3101,11.987,1295.5,1244.8,1232.4,1051.1,1
4/28/1990 7:00,283.01,144,288.47,11.09,17.556,3141.3,3048.2,2971.5,1057.1,1
4/28/1990 8:00,440.4,162,502.36,13.22,24.928,5533.3,5352.6,5336,1037,1
4/28/1990 9:00,553.39,202.4,661.3,15.35,30.959,7139.4,6881.1,7030.8,1015.5,1
4/28/1990 10:00,647.79,216.3,802.62,17.52,36.662,8485.7,8150,8550.3,992.45,1
4/28/1990 11:00,726.79,211.2,916.68,19.52,41.514,9482.8,9083.5,9765.4,971.06,1
4/28/1990 12:00,751.9,178.9,955.92,21.16,44.175,9786.6,9367.5,10193,960.15,1
4/28/1990 13:00,696.1,190.2,872.32,22.24,43.196,8986.7,8620.6,9308.9,965.38,1
4/28/1990 14:00,592,175.9,723.34,22.74,39.999,7558.1,7279.5,7707,980.69,1
4/28/1990 15:00,484.51,153.6,565.85,22.79,36.146,5986.8,5787.1,6018.6,994.73,1
4/28/1990 16:00,338.8,120.7,361.06,22.15,30.387,3789.9,3677.9,3750.2,1010.6,1
4/28/1990 17:00,207.2,85.899,183.73,20.96,24.677,1723.4,1667.2,1702.3,1012.4,1
4/28/1990 18:00,75.698,47.303,36.597,19.33,20.194,367.53,337.04,378.55,970.87,1
4/28/1990 19:00,1.4065,1.3972,0,17.59,0,0,-13.214,0,0,0
4/28/1990 20:00,0,0,0,15.98,0,0,-13.214,0,0,0
4/28/1990 21:00,0,0,0,14.37,0,0,-13.214,0,0,0
4/28/1990 22:00,0,0,0,12.99,0,0,-13.214,0,0,0
4/28/1990 23:00,0,0,0,11.58,0,0,-13.214,0,0,0
4/29/1990 0:00,0,0,0,10.66,0,0,-13.214,0,0,0
4/29/1990 1:00,0,0,0,9.6803,0,0,-13.214,0,0,0
4/29/1990 2:00,0,0,0,9.1702,0,0,-13.214,0,0,0
4/29/1990 3:00,0,0,0,8.8098,0,0,-13.214,0,0,0
4/29/1990 4:00,0.195,0.195,0,8.7597,0,0,-13.214,0,0,0
4/29/1990 5:00,57.902,38.797,30.209,9.6698,10.381,308.11,278.86,307.39,1002.3,1
4/29/1990 6:00,168.2,81.1,142.13,11.16,13.944,1336.7,1285.6,1279.5,1044.6,1
4/29/1990 7:00,288.3,139.1,298.26,12.88,19.571,3222.5,3127.2,3068.1,1050.3,1
4/29/1990 8:00,420.5,188.7,473.92,14.8,25.849,5192.5,5027.3,5027.4,1032.8,1
4/29/1990 9:00,540.4,219.8,640.5,16.98,32.107,6884.4,6639.5,6809.7,1011,1
4/29/1990 10:00,635.09,243.6,774.5,19.04,37.507,8162.4,7847.1,8247.3,989.71,1
4/29/1990 11:00,670.4,240,831.04,20.74,40.635,8642,8297.4,8853.3,976.13,1
4/29/1990 12:00,659.8,277.3,811.6,22,41.427,8404.1,8074.7,8633.7,973.41,1
4/29/1990 13:00,655.59,230.1,805.34,22.98,42.28,8331.8,8007.1,8588.3,970.13,1
4/29/1990 14:00,596.61,186.6,724.53,23.57,40.867,7554.4,7276.2,7731.2,977.14,1
4/29/1990 15:00,497.9,133.9,582.39,23.74,37.511,6145.8,5938.7,6208.8,989.85,1
4/29/1990 16:00,355.19,115.3,380.81,23.3,31.997,3983.5,3865.1,3963.2,1005.1,1
4/29/1990 17:00,192.2,97.898,171.78,22.15,25.69,1630.5,1576.1,1619.7,1006.7,1
4/29/1990 18:00,80.795,50.699,39.227,20.67,21.596,394.97,363.7,407.88,968.35,1
4/29/1990 19:00,1.4065,1.3972,0,19.05,0,0,-13.214,0,0,0
4/29/1990 20:00,0,0,0,17.7,0,0,-13.214,0,0,0
4/29/1990 21:00,0,0,0,16.35,0,0,-13.214,0,0,0
4/29/1990 22:00,0,0,0,15,0,0,-13.214,0,0,0
4/29/1990 23:00,0,0,0,13.65,0,0,-13.214,0,0,0
4/30/1990 0:00,0,0,0,12.93,0,0,-13.214,0,0,0
4/30/1990 1:00,0,0,0,12.11,0,0,-13.214,0,0,0
4/30/1990 2:00,0,0,0,11.71,0,0,-13.214,0,0,0
4/30/1990 3:00,0,0,0,11.44,0,0,-13.214,0,0,0
4/30/1990 4:00,0.3064,0.2975,0,11.46,0,0,-13.214,0,0,0
4/30/1990 5:00,41.205,38.7,33.229,12.13,12.913,340.97,310.78,342.18,996.46,1
4/30/1990 6:00,139.7,110.3,122.29,13.42,16.028,1238.1,1189,1197.5,1033.9,1
4/30/1990 7:00,242.71,193.1,238.06,14.95,20.351,2574.5,2498,2472.6,1041.2,1
4/30/1990 8:00,333.5,270.9,338.21,16.64,24.481,3677.9,3568.6,3557.8,1033.8,1
4/30/1990 9:00,441.7,311.9,481.24,18.44,29.718,5172.7,5009.2,5082.5,1017.7,1
4/30/1990 10:00,549.4,324.3,637.33,20.29,35.394,6744.2,6507.1,6754,998.55,1
4/30/1990 11:00,599.4,341.8,705.71,21.91,38.701,7369,7100.2,7470.9,986.37,1
4/30/1990 12:00,633.01,328.7,751.13,23.32,41.25,7765.9,7475.6,7963.1,975.23,1
4/30/1990 13:00,569.39,324.4,664.25,24.21,40.027,6899.5,6655.5,7029.8,981.47,1
4/30/1990 14:00,504.29,287.8,575.29,24.72,38.361,6016.7,5816.1,6099.4,986.45,1
4/30/1990 15:00,405.49,234.9,444.78,24.85,35.31,4689.5,4546.2,4713.7,994.86,1
4/30/1990 16:00,265,204.7,263.52,24.35,30.412,2761.7,2681.8,2751,1003.9,1
4/30/1990 17:00,175.1,124.7,155.97,23.53,26.89,1532.9,1480.3,1532.8,1000,1
4/30/1990 18:00,69.404,47.303,38.239,22.37,23.267,377.41,346.87,393.15,959.96,1
4/30/1990 19:00,1.4065,1.3972,0,21.1,0,0,-13.214,0,0,0
4/30/1990 20:00,0,0,0,18.73,0,0,-13.214,0,0,0
4/30/1990 21:00,0,0,0,16.37,0,0,-13.214,0,0,0
4/30/1990 22:00,0,0,0,14.12,0,0,-13.214,0,0,0
4/30/1990 23:00,0,0,0,12.2,0,0,-13.214,0,0,0
5/1/1990 0:00,0,0,0,10.24,0,0,-13.214,0,0,0
5/1/1990 1:00,0,0,0,8.2699,0,0,-13.214,0,0,0
5/1/1990 2:00,0,0,0,6.3,0,0,-13.214,0,0,0
5/1/1990 3:00,0,0,0,5.44,0,0,-13.214,0,0,0
5/1/1990 4:00,0.4038,0.401,0,5.28,0,0,-13.214,0,0,0
5/1/1990 5:00,63.5,37.697,29.216,5.9299,6.616,301.13,271.86,296.27,1016.4,1
5/1/1990 6:00,180.19,80.297,150.24,7.0501,9.9738,1433.4,1380.2,1349.3,1062.4,1
5/1/1990 7:00,320.1,120.9,329.81,8.4403,15.802,3614.8,3506,3387.3,1067.2,1
5/1/1990 8:00,465,142.3,532.61,9.96,22.356,5921,5721.6,5652.8,1047.4,1
5/1/1990 9:00,594.4,166.7,716.3,11.49,28.384,7821.3,7524.7,7628.3,1025.3,1
5/1/1990 10:00,682.2,196.1,843.13,12.85,32.905,9045.8,8673.2,8988.4,1006.4,1
5/1/1990 11:00,750.9,193.2,942.86,13.99,36.524,9952.3,9519.8,10056,989.66,1
5/1/1990 12:00,746.21,195.9,937.44,15.01,37.432,9860.2,9434.3,9997.3,986.29,1
5/1/1990 13:00,714.59,167.3,891.35,15.7,37.005,9413.4,9017.6,9518.3,988.98,1
5/1/1990 14:00,634.8,152.7,772.27,16.01,34.358,8256.5,7934.6,8236.5,1002.4,1
5/1/1990 15:00,495.8,134.6,575.48,15.89,29.396,6251.4,6037.6,6125,1020.6,1
5/1/1990 16:00,360.5,109.5,383.5,15.27,23.965,4130.5,4005.4,3980.7,1037.6,1
5/1/1990 17:00,205.9,85.698,180.18,14.16,17.8,1740.6,1683.1,1675.7,1038.7,1
5/1/1990 18:00,83.399,45.2,35.888,12.98,13.798,356.26,325.62,358.13,994.77,1
